Attendee_ID,Group_Size,Arrival_Time_Min,Arrival_Location_X,Arrival_Location_Y,Dist_G1,Dist_G2,Dist_G3,Dist_G4,Dist_G5,Dist_G6
S7234,1,318,15.696807083059117,475.21042520719783,602.7513304553173,100.66385229577953,486.5505904967743,470.5026200948023,195.90527418423005,46.25771818811669
S10962,1,318,572.1750552838133,118.82829747909742,666.6152719588973,564.0943851280151,407.997959229601,297.2334489485104,466.3068250143049,619.6346282370055
S4649,2,318,614.6683543048435,535.2392453335883,262.0587572802375,511.25751053032303,678.7027004967491,563.6454246845523,449.5310545971772,556.8430943375865
S4162,2,318,238.60283700068868,329.2795854422745,542.0431308967374,171.47901269381063,318.9575919349666,248.3288296386391,74.88634622994213,226.0773431182853
S6806,1,318,744.5131206265047,82.98736241131212,732.4680701648814,728.9014225225344,571.1462456338975,467.5174509627554,631.8256800698499,784.8993601677224
S14726,2,318,358.6238219214042,53.75774217298704,751.1043917855015,462.2518510285436,185.18073054061205,87.0273996456196,372.93549132835886,511.3170087984419
S14742,1,318,744.5807456700028,186.27541974322276,634.2963187360945,683.6559901577409,592.2286271930834,478.65239199853625,589.2593326964483,739.5134966073635
S11910,1,318,680.57169762968,180.86658784340807,621.1781417746337,627.1075580927926,529.5252016318836,415.0520841636953,531.580199385712,683.1176092026993
S11962,2,318,136.3590901645355,11.955960487557693,868.3150422941761,433.187523395449,41.14465194526007,157.98780854495268,378.5310493175689,464.09516239895055
S8918,1,318,505.10312762335496,294.36715746150963,490.73686150004283,421.20239932770716,429.8912717115246,310.34423419588273,327.9230028329529,476.9576408440378
S3568,1,318,608.8915348425861,127.63918858598196,661.0140279878208,589.6747372126335,445.75086283631515,334.7598119364003,492.1203571015886,645.5022482933185
S6799,1,318,11.449011062297298,368.1920937423524,667.3327939278842,125.82006453975364,389.03181527164844,388.9944216625468,179.91600870341696,113.51659730044578
S13268,1,318,646.1484368746993,474.1071024111685,330.13002609001603,535.4315393874848,655.3264258648809,537.1275314207612,464.0523507608557,584.5027208360868
S8466,2,318,200.35987733229268,342.24905985104846,553.324928002609,135.38953254388366,326.7922018317916,269.44101366071305,45.45762487778929,188.56810694742407
S6912,1,318,130.0141082168417,426.6902461329102,538.9018658698301,25.61373776375803,413.12946399773773,372.9394666343764,72.49540994291482,80.91973359288443
S9748,1,318,325.6980141784446,148.92065410675733,668.3938749447998,364.9528799760834,199.05847160445285,81.20798483128229,273.48627005072757,415.7017851971895
S2970,4,318,209.7224350068994,543.6129997044247,403.1688207799289,139.55897017207315,528.3370783996322,464.5730345119527,158.18838333413385,165.35207294532657
S9884,2,318,345.4060257621725,750.4367420100467,190.78728709662448,385.1393790260631,753.1691077029943,670.0015901331658,395.4654691400697,398.9441854671003
S1681,1,318,594.4028545986506,575.0251604712771,218.05190853205826,500.2112136320907,697.2790867028713,584.7346152836071,445.7617539757831,542.9963794253297
S14773,1,318,791.084247307284,36.753350478178874,790.791104768908,792.4533765224844,614.1492001683803,516.2483360877274,695.1220668583649,848.3880141139758
S10174,1,318,190.86166563719198,78.9498656990288,784.0224054152064,373.99072571797353,64.13210225436667,86.27920586854826,307.6571230659118,411.841327474382
S688,1,318,326.83159803180155,220.5179495595151,600.353585445943,310.62514870434273,253.14548565797773,145.3889861176214,214.92683200511854,364.08408013932404
S11844,2,318,434.3896186908868,62.427081399225415,728.6003282528967,500.1596125169166,261.2226639375435,158.85596026943756,405.72589501897886,552.3069658080196
S11074,1,318,734.5923722242899,294.73015949008783,529.3894198681616,640.7846957919663,623.0081558292108,503.8131957743359,551.8737953708237,695.3828557837221
S3201,1,318,282.4293290723025,346.01011810234894,504.9423462377487,197.2056103407219,346.09763471052537,262.1297059264796,100.56722472493882,253.20453293425112
S3393,1,318,705.8830142632072,525.9047756120126,310.8063281955466,599.9013237585978,734.2677518690988,615.8565531426193,533.9530989985633,646.6439847977358
S10768,5,318,411.6037756778032,131.10024514431774,664.4156824667497,433.8376080304781,260.9491926008705,142.63057622597273,337.9433744520895,487.14845957870693
S6424,3,318,413.740879111796,727.2302558403721,132.35906796741014,413.8844748313553,749.2498774521033,657.6667607687789,407.3040237847003,436.0369503621837
S6859,1,318,249.65519840502077,494.322932794176,405.5422066441287,146.85012148089015,483.4979542456192,411.29600256925664,122.92917544002948,189.56197556457494
S6130,1,318,479.4936731470069,656.2047154611324,138.885452126075,424.544137191996,707.7058564899351,607.0384792196317,395.2804053864834,457.44620939821584
S2985,4,318,641.8331340089375,364.8868835051548,433.26354376745275,536.2260261838856,580.8134825010313,460.47656745711225,451.9351932795631,589.6180749219895
S8181,2,319,97.63005115570733,297.5823835185676,653.1345808672444,147.50682427366348,292.3670161033624,278.95670363888917,128.58976993438634,176.1297409198048
S8211,2,319,589.8850128921662,156.32552971973013,630.5320006552861,558.4078722043674,435.72968524753475,321.1530451406026,461.08737802663734,614.3396575816422
S11815,1,319,426.07552987266,340.2883245954134,456.7441799102745,331.32848183796,408.51773824966153,296.54791350789577,240.16419567489058,386.8122334496705
S11479,1,319,383.2963585556761,199.1007069183995,604.0858840839719,366.11334380935966,275.44519322260885,156.7238863137437,268.9976086387558,420.519092720313
S4693,2,319,28.893506262894775,548.2120771671663,556.8003124310401,132.66780909453692,552.2468579013413,526.409321319396,228.48887952639615,84.79843115603177
S2680,5,319,540.9570330449345,485.1258399826068,299.27674098154984,431.34104079383525,593.3686075474642,480.2372397094456,364.1182818755145,479.5355002203415
S7850,3,319,346.3894993023951,553.625869096792,296.8092186091262,258.99357094345055,563.3357177329323,474.78760638430003,228.52099649163574,296.7559310997197
S6537,2,319,536.1437803636759,745.0781338847086,39.3359991488332,520.2659284305264,812.368370976572,710.1163420876221,498.02269836123213,548.4548042605862
S14377,1,319,611.2415446635783,364.7071713231826,426.79642742505456,506.02153305441846,556.5355646666826,436.5222900110118,421.39081949965333,559.5768977663427
S5046,1,319,497.07955542558915,759.5914312057726,43.733770351397546,497.9622246065532,809.1946689508474,710.5953756270127,482.86396957786775,522.9275580350203
S13177,2,319,674.0159896019838,196.9820077817115,603.97271548345,614.5004712536113,528.5884008054843,412.7997181059587,519.4443531772695,670.4614313328403
S1614,1,319,266.9329246588732,666.8089404033865,291.0039579540508,271.2905251139561,656.6849263742146,582.959097397555,290.46086451068834,284.3776598732499
S3506,1,319,641.2229202119244,458.52355879912506,343.23136487203067,529.8704600905751,640.9614721451119,522.4711392474649,456.5031914885185,579.6763922185992
S4941,2,319,368.5951679126677,312.3037782157258,499.8642952307273,289.02467776502493,352.4725951337456,246.052447664278,193.04727951428714,345.0756756939122
S11329,1,319,678.3653730821391,657.9086138875033,192.50596492300528,605.6925413022939,814.116717556154,700.3860404376117,558.2967588921537,644.697577432792
S13569,3,319,673.0326352876453,472.665825430554,341.584284520258,562.2021662712954,673.8459145115226,554.9367854704604,490.22543342000586,611.3783015928558
S10937,1,319,9.009730442365171,598.7133658942053,556.0398632456366,185.24362742966468,606.2593295377799,580.35504686145,279.1039141952841,139.06539481791782
S10970,1,319,273.3306801523464,118.27460784903946,714.9157645840008,364.0808196256467,140.10954082883953,34.5330289885641,280.8491594584723,410.5060310303974
S3092,5,319,609.4507575264068,327.5005644092153,463.1267864062489,511.4569238464083,532.5758151373296,412.1275205860729,423.1786507707442,566.0217821633222
S12864,3,319,177.26194189024315,689.4840758754899,368.3156579628288,253.71235657696354,673.2109455257721,613.7056418464323,303.1630924021191,248.06654992970735
S13617,4,319,444.67552627031705,209.17586367844612,581.8927850256906,407.8293329384258,329.7175129859543,209.28701678072548,310.0443211885641,463.38972561168464
S717,1,319,56.69436750968888,146.16712192088866,796.3906836207148,303.26540602802544,177.23580097553193,228.92293889987607,275.1250003412203,323.8709988509863
S4653,4,319,186.4277671402019,773.3037061308818,346.9104242588626,337.2904719045681,757.0858840839636,695.2909950898909,386.7176430601372,327.96351561902446
S11623,3,319,507.7975746282733,227.96301326332352,556.9160702142707,451.5295601314527,392.5005814821336,272.052658425122,354.81858939839157,507.5633286309107
S2575,2,319,378.24406422682443,722.9059790295727,166.64181755187042,385.5890801137759,734.6549498695184,646.9410811143755,385.19480982005734,405.19968760124186
S8343,2,319,275.93593708771846,375.8772415200364,482.67611875729943,178.11739553215423,372.89244705736513,291.94245328358,86.18624116763571,234.0367873671005
S5959,1,319,321.75256245245845,458.71716800459666,388.20048906708695,210.69751628420252,465.4353055266695,377.4433481102898,149.82697549143845,260.3370292169188
S13627,4,319,763.2530797027928,46.71493844807371,772.6411849845977,763.4846972564592,586.7666592734596,487.678984660699,666.0810311925534,819.3918052696371
S1717,2,319,428.9675477419953,2.996470368334414,788.2219128201746,543.7145991410545,252.04085325982442,172.18153786085753,451.73182441064404,594.1439813922701
S5668,2,319,727.5614529022466,391.1512100870217,438.5855298924213,618.3214516667663,665.8430516753599,545.3342116070482,537.1605135648554,670.5532720803617
S6459,1,319,588.6508216669797,551.6484693951211,239.17786360091503,489.00945757041524,675.1707084030897,562.0343566466069,431.0759234703847,533.2781987593103
S3,1,319,294.9373871997873,363.19581919643156,483.8196914906426,200.58401848449716,366.3323730566224,279.83480456967845,107.10704003240535,256.56464117974224
S10451,1,319,244.71182997243045,269.3332357887613,590.2511799182906,219.98707135506774,261.8910539385805,188.1865521678814,129.23097096320896,271.6157014932144
S7924,3,319,775.9089109941594,392.49197701583046,460.91165981420426,666.3962581930047,707.036942224735,586.6172604185723,585.5183258950374,718.4419255119957
S10780,1,319,764.4775062591393,304.7236976733013,532.4476462152066,667.7169558744123,654.2236681393368,535.1490380407837,579.8677900725465,721.9892762845304
S1652,2,319,668.2580383233424,9.830839371240696,786.1645008005343,706.2670848905344,491.0236797830883,398.2174879168453,608.5138144757099,761.3912959188893
S183,2,319,550.512388491532,789.9823138556203,18.255097640715483,558.6608615018506,859.0290086159224,757.1732005866877,540.7201852866629,584.2646361370086
S9754,1,319,347.1041884613999,228.08208281760872,586.513241183861,319.8402555031569,271.48560651514697,160.29022516196088,222.889948105273,374.16921873675295
S11232,1,319,260.69803253364734,536.755623910532,368.1254860967234,175.41900289708497,527.1253718434726,453.1121368376967,165.7820454896425,209.9342449594458
S14234,1,319,123.47041496490343,179.2627900323775,730.6983296264,265.4373633775992,171.6413034405475,180.71347584452803,217.88472696134792,297.23503061091407
S2172,1,319,444.1231198182112,158.43982607353314,632.1634106542091,438.6377559642401,302.3547959373253,182.9808076055253,341.2115172217552,493.3028476769452
S2801,1,319,673.0119648715839,708.6955521136068,158.97703616958682,620.5531303749235,851.5881281040066,739.6970643678723,580.2034929336011,656.2976383266285
S9320,1,319,469.59063018171594,602.9882602904136,192.13509975312712,391.5871090494077,655.5014285142727,553.6307018908973,353.2097692388886,429.0607702601905
S11604,1,319,214.62276141490523,359.425351421877,531.0252470253639,133.61210553372078,345.17847678011213,282.4614817188463,36.3949161369005,188.7440746523992
S10454,1,319,279.90871818021884,655.2019266976756,284.2617614750961,269.76299326903575,647.1192731841325,571.2726338543462,283.1106007048334,286.2379688763549
S9939,4,319,190.17271388559936,712.5606472563258,350.4134704373522,279.4210970181916,696.4069321583509,634.5915545260968,325.9540692056251,274.50159171065496
S14077,2,319,55.07313888344303,512.4870175651724,549.9578217199213,88.43071522758453,511.0400307586533,482.60273435737275,184.83689714709323,42.99454751820662
S6887,1,319,262.69830475662116,8.100528587281985,821.9725804555344,461.7726015766133,85.81174322577225,77.17233568374414,385.3453389500615,503.7534206840167
S13525,2,319,76.12093782111238,535.0303237038715,520.5997758009962,97.27577132412918,528.5276700134652,493.7980243356067,187.33364204273835,66.61869922163697
S1483,1,319,67.59876099681988,32.20640024585162,884.5322312641274,414.56083121867437,110.82915825463246,215.69305623757626,375.0795243395319,437.83392562642166
S7894,2,319,507.07858247710914,474.8842614104615,310.5144405370602,396.709234097567,564.8836184543825,453.6272557587562,328.73315461579654,445.44521497704517
S10348,1,319,274.16960476103316,464.09496165390334,411.83732107940443,163.8141185148968,458.1840705673176,380.16875791717695,114.09822043232204,212.59148700463996
S13214,1,319,607.2337344993505,255.20722608434312,534.2533792565148,530.5830567458518,491.88679638429335,372.0082401842457,437.03474362743407,586.3330947539421
S10019,1,319,241.7262991594911,747.8598266965951,293.70700137929697,330.1772447679845,734.420080675615,664.8593043405666,364.87828289012873,331.10402522277457
S12194,1,319,527.0611805432742,768.1333673282875,17.281140653482705,526.7263020276148,829.2424572911394,728.4623096275394,508.81213964456555,552.7038978289333
S8869,1,319,328.99900776800155,597.2882094815342,276.87017867405166,265.80731129009297,600.498296649845,515.9786852988041,252.17217581076613,296.0951586526494
S9847,1,319,547.8519062540325,468.9681338010862,315.6748587444492,437.00139181762046,585.0288943012185,470.7565954051191,366.7981201418168,486.1928558680126
S6271,2,319,171.21620579502252,260.552890956217,636.6461085451069,193.3203403528586,244.35492630719767,205.8707664105892,127.50822605235497,236.3697158044593
S7758,3,319,191.29830595525456,118.10148284080296,748.7950076549827,335.9359278931947,102.78920640897476,92.25743713345994,268.5066251080108,375.01820466082216
S11338,1,319,437.88475135782573,250.36099472061898,542.3745340236925,379.6899982145155,350.30518860192956,231.47791965856996,282.4917816299727,435.64465844104495
S4095,2,319,709.1653070595717,621.5807106407948,239.69656314219134,623.3280517151027,805.7932983470483,689.8049204478784,569.4816261722842,665.0110007553587
S9957,1,319,458.4204879677758,486.9966787349691,306.55584187289435,349.4823614415186,548.2905544696638,442.00899223435346,286.18582640464496,397.1242309159142
S1743,5,319,425.68707431285287,573.2168622568887,236.8708667130516,339.520294603322,609.8311840652754,511.37452962680203,300.28966402392075,378.3772130631572
S8058,1,319,712.2401370981909,69.54167760567707,736.8509675827793,708.0843762864303,537.6090590729743,435.481485808685,610.5950337462345,763.9510671961006
S5281,1,320,661.8549301779227,392.3917851047533,412.49764383599734,552.7701462644233,613.4177849647201,493.2143942308896,471.47026048947436,605.1915583309684
S11843,3,320,48.8740491067551,81.67071158272456,853.3616187901276,368.134057511277,144.09741282709953,228.13383858422495,336.18632112825355,388.53977775955315
S5264,1,320,711.3617090159245,83.9413911222417,722.6743379924446,699.8140037214783,538.3547840122335,434.3650754865836,602.4834983746143,755.7469214803674
S911,2,320,634.8739246405918,660.0895053218492,160.54115303890734,566.0271478431572,789.8701258372981,678.2537822434716,521.8543912811806,603.9106207544033
S9446,1,320,673.1747019390011,246.86476224579997,555.3745186066621,595.3708536844351,546.888842572034,428.37204671605747,502.57312450279454,650.9526934855102
S4167,2,320,499.59446535126136,550.5217669146743,236.17721554363524,402.2951977843248,623.9474316987332,516.9636401864977,349.9384333219471,445.27543780056766
S9350,4,320,300.0752718626056,798.285881981412,233.5077127606389,400.94667718942753,791.595510236589,714.7218729937241,426.03287981534686,405.72572057539594
S8454,2,320,795.5544271635147,390.6265110764311,473.10517037332994,686.1274873037027,722.7779034184522,602.4622944664845,605.147614931426,738.1740819645437
S7286,1,320,601.0253241080366,44.699759315458465,742.7080980527834,631.9666043910424,424.70111326225134,326.3956663360827,534.3191318250902,686.8734473684574
S9778,3,320,185.5840026613082,263.3320506680571,626.2750873471151,195.65195598396141,247.19854894424833,201.34288043456306,123.36944805354766,240.9746544679956
S7287,2,320,589.2829119788065,553.5487483343422,237.47841341354294,490.04581152216593,677.0629751639939,563.9664719004143,432.39004241423055,534.1967510361605
S658,5,320,62.30885770157721,615.3116936119039,500.2617580156714,177.83024867198267,609.9711361645843,573.1057571368644,262.14212492401714,145.31309218150636
S10659,1,320,756.3092273915763,465.6117743280321,389.04594892696235,645.1171260992525,732.9283557893174,612.7123415021249,571.3774921545312,694.662942701602
S4154,1,320,536.9326262155132,208.52303315774225,575.7903970203595,486.4277813618198,407.8142546587936,288.25070844978023,389.59551980937476,542.451989572541
S12322,2,320,280.51507340110186,798.5080351133415,253.04788720979133,392.32961728990267,789.0181390750888,714.579982066309,421.63944988287193,394.7340574708275
S5351,2,320,408.38560083517893,787.4489023153275,124.81793176963635,453.6276562900437,805.0611349657415,715.6762244544906,456.2712191054186,470.0981978105229
S1627,1,320,619.0325176884518,98.66952981278247,690.987753337121,614.0850096752881,449.3744961940049,342.35303688434493,516.3490561452337,669.7389910340432
S2272,1,320,209.27351338815762,283.01429816153893,596.8193974518721,188.69951240327663,268.6534041601769,210.2814900865723,105.29401077529558,238.22967398572874
S10922,2,320,695.3605072676839,538.0545531483758,294.86458028824586,591.2797421314699,735.3004589910784,617.4555381887719,527.1633629320391,637.3441487989255
S7036,2,320,507.2573819451086,304.6171204708501,480.3830351937738,419.6909795847712,438.21177341340837,318.93550061624086,327.2737529753594,475.29823305199534
S7082,1,320,573.7479506508384,77.71219225849694,707.7534523101044,590.0166515983352,401.20353014840754,296.81659132082274,492.29665020904656,645.0764939911522
S13843,3,320,337.39299288533505,600.9873235639875,268.19798889165435,274.80762816735154,606.2408265079846,520.566087935342,259.92321227107453,305.26426112806587
S12328,2,320,173.11871801453975,202.30237962499018,684.3646623468981,249.8372629120213,186.0757095739924,157.48349713423173,185.1145920886895,289.9742330219899
S6750,1,320,294.59129604735523,291.1786062429167,547.8016479695442,238.73498850963827,298.8908718769267,207.9874361173592,141.27328315300971,293.65631178839703
S1034,2,320,140.82460264971112,247.18741204971303,665.1474886065322,199.40657652240168,233.7737263837602,212.58789252302728,147.97786902131105,236.4582048913481
S11094,2,320,51.97439207440784,399.25807524511345,616.2802986473143,74.75774826249084,402.96168150925666,387.37910282976236,139.02262298244057,71.40196588357865
S7898,1,320,96.13180521155104,713.9317159972129,442.6610933663505,269.9399196684147,702.3617182236513,655.4431991076226,340.63467087122575,246.35533944686185
S1002,4,320,720.6791157226927,679.6300016231063,214.75106274478597,652.9691904668751,857.5130368895738,742.7682253319076,605.8359743845812,691.5567366423548
S4521,5,320,326.32964473344794,279.03330803873587,545.9632947032712,271.09286118112703,302.0922283437529,201.2372394931324,173.3303656282778,326.37132251182516
S4069,1,320,499.99968743169586,331.224790936405,454.2884531826352,404.61942112252603,450.9376068230684,332.9891206592526,314.4942515014009,459.7826947740518
S8887,1,320,63.578901220103305,54.26385781466525,868.0232587884766,393.1047631874501,119.87688315060927,215.47066374723997,355.72524791888156,415.74061943854025
S6777,2,320,643.2457509740085,726.7335700561415,124.22579656201945,602.001140808455,849.6359603643355,739.8149854665521,566.3367542698677,635.7310100417596
S8800,2,320,416.6320304456838,680.8981722128767,155.79417768180292,386.00197230988147,706.4116770851037,613.0750568358781,371.1863356086712,412.895940046577
S9828,4,320,595.6001003034023,767.3491635279709,64.69664128148872,581.8847505261915,859.7149177017392,754.0296702766819,555.9996635372676,611.1533121961651
S7088,5,320,445.1914522888218,668.0260824302485,145.80472779918472,401.64379104812343,704.6703247095598,607.8238939437747,379.61203094852226,431.63708488293537
S750,1,320,727.9795661094071,171.1048728892962,643.3993918722961,674.3185872281258,572.054718444496,459.329830496523,579.1469040490592,730.2875439695732
S14600,1,320,421.5325443453276,236.90094302544952,558.6666914256842,373.04765542133185,329.14675627376687,210.44876936094693,275.3629200583162,428.7695615112358
S2759,4,320,426.300214918888,108.7964761305642,683.905201266982,460.13607663782744,265.65639315222893,151.35906687582306,364.4419068292799,513.254714166604
S11548,2,320,161.6530074635036,554.4340832385527,436.8742811555133,120.8793068074961,538.3876933761816,484.42948453030203,170.2750400140765,130.8727569496833
S2934,2,320,184.98174274489702,450.4231821802541,482.39530443272474,73.68584385690106,434.21841997813556,377.8611790934418,64.04782117747293,124.86580830781153
S10765,2,320,351.1983353467608,319.3640023267453,499.2774214394854,270.32971868253037,349.4464749967827,246.84387800467263,174.27334013574162,326.3795062238947
S7867,5,320,22.10714368198481,750.3643861657746,512.1822338921128,318.73641188327355,750.311627718565,713.5085793298407,400.8103633363816,283.14060333768697
S7448,1,320,297.528935466885,6.860931873421272,812.365074262768,475.4579706316499,120.62009920683909,79.76372474722983,394.5619293654226,519.7421748443771
S2720,2,320,149.85461218401,399.6901609451741,543.0023301909765,58.905366890037335,384.39639158090955,340.38997068943576,42.6232525488648,112.79071051247567
S14523,2,320,25.20109897155267,223.89721064289657,756.3588133223175,236.8331323576924,257.36107594574736,288.07973122338586,231.88727471695688,248.78880468449154
S12650,5,320,487.20993140988503,663.4760357623636,129.26893010206064,434.8658715278544,717.58641063923,616.4863784066137,405.8827549765666,467.4671941329326
S1149,1,320,37.85700885094361,135.84915139823897,815.977190288297,317.25774440198774,183.67431326645985,244.70934012264826,293.5214649071248,334.9976298060798
S9737,1,320,194.781947040799,737.0930306832506,341.65904446152183,304.2692574985069,721.0324298423601,658.3102818831998,350.5134987307341,298.42934621224407
S12637,4,320,719.495802116935,172.21922357962472,639.8154584181683,666.1157189721997,564.1992759913336,451.2198083834623,570.8616374730167,722.0949877937898
S13942,4,320,378.17367554481535,498.9342256762181,324.74020345812136,272.1471805273312,522.8014525952239,427.1530493748432,218.78953473456318,317.83329163298555
S6719,1,320,464.61980431970034,272.1864470937037,516.6814274414568,392.85357680204476,384.7827048139345,265.78264765508993,297.11518094525087,448.8949854117522
S9384,3,320,285.4090180859894,22.375031646304233,801.195217176013,456.4673900058812,108.30442391996677,62.13379986887976,376.4140941373231,500.4315283322116
S8000,3,320,744.9175651808091,498.6754391235624,355.5582351378405,635.6962022521374,744.9350491958232,625.2665091291792,565.7090919876915,683.8588886264566
S6447,2,320,674.7308521769658,391.26157118265803,417.7574519731008,565.6952905524336,622.9582984233915,502.63413713607645,484.33305793250014,618.1063333857863
S4840,1,320,22.0062322788368,307.1244282243999,699.2708099696707,163.91953623451542,329.7019432215717,338.86997509604953,186.22749363958079,167.633233037112
S4852,1,320,553.3169980674678,205.76789201987387,578.8841144763848,502.12302818996034,421.0874362090786,301.98638960778237,405.4587237813116,558.1622467652652
S10171,1,320,662.3054706720342,789.1743712089406,129.23355293041755,649.7615833051798,912.4852391893069,803.6311663447774,620.271307855524,680.1816333558821
S14599,2,320,18.508443146286258,230.2019028745213,756.2381151096455,233.55799731924375,266.40730906067256,297.0010938163965,232.41362154734767,243.64979070488337
S9399,1,320,156.91522740319107,528.5825330147204,454.9230672956386,95.60466517905765,512.7138678565801,460.5751268476737,145.87572065732473,111.8277157704618
S9182,2,320,509.6361880439725,454.98126631292416,330.15920440489333,398.236066326961,550.3886894163323,437.94431298950536,326.45666682325697,448.2277306909462
S2071,2,320,160.19826668816418,591.9640698594449,419.6389469282406,155.34922204144965,575.9442055232406,521.2807800618306,207.56932318455554,156.79599359846216
S5169,1,320,303.22499041066015,576.5960964212763,309.860030444434,232.83161109780528,574.3037676930288,493.3570640857678,220.95454355449985,264.0384281494327
S7824,4,321,622.2074300048333,716.6220347807377,111.84461250688138,578.678514549064,829.7300834971552,720.736573024209,543.4614825189974,612.40155277758
S2069,1,321,370.93064206320923,298.8915709772905,511.80271134471,297.43160146538816,342.6004411950467,234.5830087821958,200.6937261661051,353.4492204836532
S9211,1,321,751.2016913596203,274.39176740600607,554.5701313763092,661.8767913503884,629.297398484656,511.02207759312057,571.8986855294811,716.7497077071603
S6435,2,321,289.0470729107852,386.2068216335898,466.9818455764412,186.81264754905231,386.44995728269237,302.51021532807505,98.62771968313656,242.33472676022373
S6921,2,321,415.2533740495435,692.5703575443224,149.3901096384606,392.19202575844906,716.9455165647657,624.1392769068602,379.6890166137439,417.8106189909491
S12051,2,321,441.81370548569527,397.08457632641733,397.84604929683354,333.65037504222715,463.67793316684043,353.873212006013,251.61180279030924,387.08318925849335
S2993,4,321,287.5621349782959,745.9418123099102,248.57922090983584,349.1304406017073,737.9561501416497,662.089403721365,372.2342080613414,356.61683268741945
S13377,1,321,670.3287955263531,153.82581513218395,645.2234546016846,629.8388322726074,511.88005106944615,399.4930236454217,533.3846849713877,685.8889647698174
S8477,3,321,345.2099903422875,699.3260985452324,206.2702048704995,345.7929677845125,703.3938962505193,619.1584250185861,348.93169842810806,364.6792444340198
S2952,2,321,616.4797653876371,336.01610672748006,455.96159483026577,516.4477494837753,543.263262000194,422.838995919577,429.0526651071374,570.7683484062553
S6993,1,321,758.8400915817285,452.72759033494117,401.0869767644355,647.3533736357404,727.1234863744404,606.7782359991871,572.2527327980779,697.3938737139625
S12093,1,321,390.25994492429294,628.0977102235112,211.70975208021042,333.7933618572437,647.8357910047059,555.8235028224798,313.454717129959,364.65421777580946
S11800,1,321,352.1545605848794,299.33747846337286,517.6427988272471,280.9765438244942,332.7276941001014,228.13636896070093,183.77684090884884,336.9164857071098
S13337,1,321,451.037016591202,726.4999808933161,100.42799902032718,441.3849941309266,761.161567967552,665.7158593899861,428.3090069425676,466.26876647892834
S12622,1,321,214.7947272449267,259.9467482255254,613.4381548817357,211.41507846970205,246.54500639421,186.67782112734557,128.98393555050643,259.9472821255443
S13285,2,321,442.5534745271203,77.09240671326273,712.989738508882,494.47781145490234,272.1594987247991,165.69825632895223,399.2120824858863,547.2258618049215
S11792,1,321,578.6396747297755,456.9901223116656,330.4550279958609,467.2685875945103,596.0904015419744,479.7471927000638,394.54811972987335,517.1432024788085
S7005,1,321,242.3777779522017,80.9727956738783,761.0697918714496,386.2914399075548,91.78347974713216,34.74550304315409,310.0188059090022,428.9534553544614
S12777,1,321,492.6838303512784,39.912586214255974,745.4883526829642,555.7936573468827,316.2918443919538,220.1342562808729,459.95664279054506,608.897892053126
S8932,1,321,79.96852057957575,338.18960379698825,635.9256680062642,110.83399985701527,336.30207018667693,321.6591498790109,120.59758692173985,133.07588128441586
S11360,5,321,720.3209427978783,249.57659302892577,566.5316208423135,639.2049592617841,591.0394570353661,473.25787084673095,547.3317807022372,694.5650049228194
S12409,2,321,475.36869307467066,755.468012317077,64.58811803578259,478.65945494437676,797.0369853507625,700.2183638749644,466.1055167649308,502.6397518939988
S12108,2,321,625.0589088358026,233.28793954280283,558.6234897285831,555.2328976782252,497.5986370332147,378.75207683827585,460.8877004657338,611.1062015117623
S11348,2,321,470.93076741992127,268.83982349581066,519.2044663365187,399.99298888895385,387.3276280091477,267.9544882318399,304.2289094902452,456.03495314222994
S14386,2,321,307.8836272549801,705.2111665033833,238.76010629880685,326.43023164869163,701.2088185497339,622.0417593026036,339.56809212537655,340.51471711030933
S10636,2,321,222.49959796719133,689.5122633328565,324.8033099587132,269.02870779369084,674.7562874867558,608.0227557221378,304.59955248471465,272.1303759692904
S12756,1,321,16.36279707251962,270.35254467113356,728.8528142079996,198.39933811310576,300.7484128189267,320.43854048002436,209.31074748368385,204.72170362013347
S7673,3,321,510.4505015632362,161.24079469619215,623.4741649506392,489.2104763207627,363.3461951902071,245.91996504289529,391.41946267426175,544.7431147853255
S10637,1,321,325.6289092826063,322.459882393004,506.3280076556398,246.39660669239797,340.2333436271466,243.43048199928631,149.65365174653357,302.4030574536496
S9335,3,321,632.337680450774,196.21997198967324,596.3848255447621,576.9224521427969,489.3479666944566,372.65907929585785,481.18415091790456,632.9521148810594
S6452,2,321,251.2922880937057,545.1437288591588,369.65905161345285,172.26029741063653,534.0247453051672,461.9227455904587,169.82171217569876,203.97774895776266
S3479,1,321,12.910333655980022,706.7213249005445,526.0060125223329,280.2205014324394,709.7429012976976,676.4630396173096,366.03706205528493,241.68886281342915
S13244,1,321,626.9590088873863,21.940787868770073,768.1085692152834,666.4500155876174,449.718101981389,355.41125354284674,568.8122452461664,721.3320364803981
S5356,1,321,712.4228367744835,21.75864315731708,783.3292936970804,734.6516289124113,535.1743284555089,439.8432574043721,636.8680199013783,790.19772126418
S3122,1,321,277.8548510833237,556.4606608837471,342.1899186697724,200.52709357108827,549.4711531097208,472.5247251239214,191.03717464317245,232.8424103620951
S6805,2,321,91.88968974598195,379.8619967659219,598.5765239638524,67.49371779035066,373.4806446080929,349.05064526631077,98.76104977253306,95.07204576875516
S5652,2,321,442.97757674753615,139.38996965084957,651.1865490584725,450.44592264160406,292.8391253490655,174.99924840077722,353.4138434845624,504.6840677582979
